season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under
2024,10,regular,fbs,401640994,Liberty,Jacksonville State,2024-10-30T23:00:00+00:00,fanduel,spread,2024-10-30T20:00:39+00:00,2024-10-30T20:50:39+00:00,-2.5,-108.0,-112.0,-2.5,-110.0,-110.0,,,,
2024,10,regular,fbs,401640994,Liberty,Jacksonville State,2024-10-30T23:00:00+00:00,fanduel,total,2024-10-30T20:00:39+00:00,2024-10-30T20:50:39+00:00,64.5,,,64.5,,,-108.0,-112.0,-106.0,-114.0
2024,10,regular,fbs,401641020,Western Kentucky,Kennesaw State,2024-10-30T23:30:00+00:00,fanduel,spread,2024-10-30T20:30:39+00:00,2024-10-30T20:50:39+00:00,-24.5,-105.0,-115.0,-24.5,-105.0,-115.0,,,,
2024,10,regular,fbs,401641020,Western Kentucky,Kennesaw State,2024-10-30T23:30:00+00:00,fanduel,total,2024-10-30T20:30:39+00:00,2024-10-30T20:50:39+00:00,49.5,,,49.5,,,-110.0,-110.0,-110.0,-110.0
2024,10,regular,fbs,401645356,Charlotte,Tulane,2024-10-31T23:30:00+00:00,fanduel,spread,2024-10-31T20:30:39+00:00,2024-10-31T23:55:39+00:00,14.5,-110.0,-110.0,17.5,-104.0,-125.0,,,,
2024,10,regular,fbs,401645356,Charlotte,Tulane,2024-10-31T23:30:00+00:00,fanduel,total,2024-10-31T20:30:39+00:00,2024-10-31T23:55:39+00:00,54.5,,,50.5,,,-110.0,-110.0,-125.0,-104.0
2024,10,regular,fbs,401629036,UConn,Georgia State,2024-11-01T23:00:00+00:00,fanduel,spread,2024-11-01T20:00:39+00:00,2024-11-01T23:25:39+00:00,-7.5,-102.0,-120.0,-17.5,-135.0,104.0,,,,
2024,10,regular,fbs,401629036,UConn,Georgia State,2024-11-01T23:00:00+00:00,fanduel,total,2024-11-01T20:00:39+00:00,2024-11-01T23:25:39+00:00,47.5,,,50.5,,,-115.0,-105.0,-114.0,-114.0
2024,10,regular,fbs,401645357,Florida Atlantic,South Florida,2024-11-01T23:30:00+00:00,fanduel,spread,2024-11-01T20:30:39+00:00,2024-11-01T23:55:38+00:00,2.5,-105.0,-115.0,2.5,-120.0,-108.0,,,,
2024,10,regular,fbs,401645357,Florida Atlantic,South Florida,2024-11-01T23:30:00+00:00,fanduel,total,2024-11-01T20:30:39+00:00,2024-11-01T23:55:38+00:00,47.5,,,41.5,,,-115.0,-105.0,-108.0,-120.0
2024,10,regular,fbs,401643747,Boise State,San Diego State,2024-11-02T00:00:00+00:00,fanduel,spread,2024-11-01T21:00:39+00:00,2024-11-02T00:25:39+00:00,-24.5,-108.0,-112.0,-29.5,-118.0,-110.0,,,,
2024,10,regular,fbs,401643747,Boise State,San Diego State,2024-11-02T00:00:00+00:00,fanduel,total,2024-11-01T21:00:39+00:00,2024-11-02T00:25:39+00:00,56.5,,,58.5,,,-105.0,-115.0,-113.0,-115.0
2024,10,regular,fbs,401643746,Army,Air Force,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,-21.5,-118.0,-104.0,-18.5,-106.0,-122.0,,,,
2024,10,regular,fbs,401643746,Army,Air Force,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,41.5,,,34.5,,,-106.0,-114.0,-115.0,-113.0
2024,10,regular,fbs,401628410,Oklahoma,Maine,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,-34.5,-112.0,-108.0,-31.5,-104.0,-125.0,,,,
2024,10,regular,fbs,401628410,Oklahoma,Maine,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,45.5,,,56.5,,,-114.0,-106.0,-114.0,-114.0
2024,10,regular,fbs,401628539,Penn State,Ohio State,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,3.5,-122.0,100.0,1.5,-115.0,-113.0,,,,
2024,10,regular,fbs,401628539,Penn State,Ohio State,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,47.5,,,44.5,,,-115.0,-105.0,100.0,-130.0
2024,10,regular,fbs,401635601,Miami,Duke,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,-20.5,-110.0,-110.0,-24.5,-114.0,-114.0,,,,
2024,10,regular,fbs,401635601,Miami,Duke,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,54.5,,,56.5,,,-112.0,-108.0,-113.0,-115.0
2024,10,regular,fbs,401628533,Illinois,Minnesota,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,3.5,-122.0,100.0,6.5,-108.0,-120.0,,,,
2024,10,regular,fbs,401628533,Illinois,Minnesota,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,45.5,,,42.5,,,-110.0,-110.0,-113.0,-115.0
2024,10,regular,fbs,401645359,UTSA,Memphis,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,7.5,-110.0,-110.0,7.5,-122.0,-106.0,,,,
2024,10,regular,fbs,401645359,UTSA,Memphis,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,61.5,,,71.5,,,-108.0,-112.0,-104.0,-122.0
2024,10,regular,fbs,401644758,Eastern Michigan,Toledo,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,9.5,-110.0,-110.0,10.5,-120.0,-108.0,,,,
2024,10,regular,fbs,401644758,Eastern Michigan,Toledo,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,53.5,,,47.5,,,-115.0,-105.0,-118.0,-110.0
2024,10,regular,fbs,401644757,Akron,Buffalo,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,1.5,-122.0,100.0,-7.5,-108.0,-120.0,,,,
2024,10,regular,fbs,401644757,Akron,Buffalo,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,48.5,,,52.5,,,-110.0,-110.0,-114.0,-114.0
2024,10,regular,fbs,401635604,Syracuse,Virginia Tech,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,3.5,-110.0,-110.0,7.5,-120.0,-110.0,,,,
2024,10,regular,fbs,401635604,Syracuse,Virginia Tech,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,53.5,,,54.5,,,-115.0,-105.0,-110.0,-118.0
2024,10,regular,fbs,401635516,NC State,Stanford,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,-9.5,-120.0,-102.0,-21.5,-114.0,-114.0,,,,
2024,10,regular,fbs,401635516,NC State,Stanford,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,46.5,,,51.5,,,-120.0,-102.0,-114.0,-114.0
2024,10,regular,fbs,401628538,Purdue,Northwestern,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,-2.5,-106.0,-114.0,-1.5,-114.0,-114.0,,,,
2024,10,regular,fbs,401628538,Purdue,Northwestern,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,44.5,,,42.5,,,-110.0,-110.0,-113.0,-115.0
2024,10,regular,fbs,401628406,Arkansas,Ole Miss,2024-11-02T16:00:00+00:00,fanduel,spread,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,7.5,-110.0,-110.0,15.5,-115.0,-113.0,,,,
2024,10,regular,fbs,401628406,Arkansas,Ole Miss,2024-11-02T16:00:00+00:00,fanduel,total,2024-11-02T13:00:39+00:00,2024-11-02T16:25:38+00:00,54.5,,,53.5,,,-105.0,-115.0,-110.0,-118.0
2024,10,regular,fbs,401628407,Auburn,Vanderbilt,2024-11-02T16:45:00+00:00,fanduel,spread,2024-11-02T13:45:39+00:00,2024-11-02T17:10:38+00:00,-7.5,-106.0,-114.0,-5.5,-113.0,-115.0,,,,
2024,10,regular,fbs,401628407,Auburn,Vanderbilt,2024-11-02T16:45:00+00:00,fanduel,total,2024-11-02T13:45:39+00:00,2024-11-02T17:10:38+00:00,48.5,,,43.5,,,-110.0,-110.0,-115.0,-113.0
2024,10,regular,fbs,401645358,UAB,Tulsa,2024-11-02T18:30:00+00:00,fanduel,spread,2024-11-02T15:30:39+00:00,2024-11-02T18:55:38+00:00,-2.5,-115.0,-105.0,-13.5,-118.0,-110.0,,,,
2024,10,regular,fbs,401645358,UAB,Tulsa,2024-11-02T18:30:00+00:00,fanduel,total,2024-11-02T15:30:39+00:00,2024-11-02T18:55:38+00:00,56.5,,,65.5,,,-110.0,-110.0,-114.0,-114.0
2024,10,regular,fbs,401636913,Houston,Kansas State,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,13.5,-115.0,-105.0,12.5,-105.0,-115.0,,,,
2024,10,regular,fbs,401636913,Houston,Kansas State,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,45.5,,,45.5,,,-110.0,-110.0,-110.0,-110.0
2024,10,regular,fbs,401628534,Michigan State,Indiana,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,7.5,-114.0,-106.0,-1.5,-110.0,-118.0,,,,
2024,10,regular,fbs,401628534,Michigan State,Indiana,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,53.5,,,50.5,,,-108.0,-112.0,-125.0,-104.0
2024,10,regular,fbs,401636914,Iowa State,Texas Tech,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,-13.5,-110.0,-110.0,-6.5,-118.0,-110.0,,,,
2024,10,regular,fbs,401636914,Iowa State,Texas Tech,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,56.5,,,59.5,,,-110.0,-110.0,100.0,-130.0
2024,10,regular,fbs,401628408,Georgia,Florida,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,-14.5,-115.0,-105.0,-16.5,-118.0,-110.0,,,,
2024,10,regular,fbs,401628408,Georgia,Florida,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,52.5,,,51.5,,,-106.0,-114.0,-125.0,-104.0
2024,10,regular,fbs,401628536,Michigan,Oregon,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,14.5,-115.0,-105.0,20.5,-113.0,-115.0,,,,
2024,10,regular,fbs,401628536,Michigan,Oregon,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,44.5,,,45.5,,,-115.0,-105.0,-114.0,-114.0
2024,10,regular,fbs,401628537,Nebraska,UCLA,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,-6.5,-120.0,-102.0,-4.5,-108.0,-120.0,,,,
2024,10,regular,fbs,401628537,Nebraska,UCLA,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,38.5,,,36.5,,,-110.0,-110.0,-125.0,-104.0
2024,10,regular,fbs,401635602,Florida State,North Carolina,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,2.5,-104.0,-118.0,3.5,-128.0,-102.0,,,,
2024,10,regular,fbs,401635602,Florida State,North Carolina,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,50.5,,,44.5,,,-105.0,-115.0,-114.0,-114.0
2024,10,regular,fbs,401636915,Oklahoma State,Arizona State,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,4.5,-110.0,-110.0,10.5,102.0,-132.0,,,,
2024,10,regular,fbs,401636915,Oklahoma State,Arizona State,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,57.5,,,57.5,,,-105.0,-115.0,-120.0,-108.0
2024,10,regular,fbs,401636916,UCF,Arizona,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,-6.5,-105.0,-115.0,-7.5,-108.0,-120.0,,,,
2024,10,regular,fbs,401636916,UCF,Arizona,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,55.5,,,48.5,,,-115.0,-105.0,-132.0,102.0
2024,10,regular,fbs,401641026,UTEP,Middle Tennessee,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,-3.5,-108.0,-112.0,3.5,-128.0,-102.0,,,,
2024,10,regular,fbs,401641026,UTEP,Middle Tennessee,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,50.5,,,44.5,,,-115.0,-105.0,-106.0,-122.0
2024,10,regular,fbs,401643822,Marshall,UL Monroe,2024-11-02T19:30:00+00:00,fanduel,spread,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,-10.5,-110.0,-110.0,-16.5,-114.0,-114.0,,,,
2024,10,regular,fbs,401643822,Marshall,UL Monroe,2024-11-02T19:30:00+00:00,fanduel,total,2024-11-02T16:30:38+00:00,2024-11-02T19:55:38+00:00,47.5,,,48.5,,,-110.0,-110.0,-108.0,-120.0
2024,10,regular,fbs,401645360,Rice,Navy,2024-11-02T20:00:00+00:00,fanduel,spread,2024-11-02T17:00:38+00:00,2024-11-02T20:25:38+00:00,10.5,-105.0,-115.0,11.5,-105.0,-115.0,,,,
2024,10,regular,fbs,401645360,Rice,Navy,2024-11-02T20:00:00+00:00,fanduel,total,2024-11-02T17:00:38+00:00,2024-11-02T20:25:38+00:00,48.5,,,48.5,,,-110.0,-110.0,-110.0,-110.0
2024,10,regular,fbs,401643750,New Mexico,Wyoming,2024-11-02T20:00:00+00:00,fanduel,spread,2024-11-02T17:00:38+00:00,2024-11-02T20:25:38+00:00,-7.5,-108.0,-112.0,-6.5,-114.0,-114.0,,,,
2024,10,regular,fbs,401643750,New Mexico,Wyoming,2024-11-02T20:00:00+00:00,fanduel,total,2024-11-02T17:00:38+00:00,2024-11-02T20:25:38+00:00,60.5,,,66.5,,,-115.0,-105.0,-118.0,-110.0
2024,10,regular,fbs,401643824,Troy,Coastal Carolina,2024-11-02T20:00:00+00:00,fanduel,spread,2024-11-02T17:00:38+00:00,2024-11-02T20:25:38+00:00,3.5,-104.0,-118.0,-2.5,-118.0,-110.0,,,,
2024,10,regular,fbs,401643824,Troy,Coastal Carolina,2024-11-02T20:00:00+00:00,fanduel,total,2024-11-02T17:00:38+00:00,2024-11-02T20:25:38+00:00,52.5,,,49.5,,,-110.0,-110.0,-110.0,-118.0
2024,10,regular,fbs,401643749,Fresno State,Hawai'i,2024-11-02T23:00:00+00:00,fanduel,spread,2024-11-02T20:00:38+00:00,2024-11-02T20:50:38+00:00,-12.5,-105.0,-115.0,-12.5,-105.0,-115.0,,,,
2024,10,regular,fbs,401643749,Fresno State,Hawai'i,2024-11-02T23:00:00+00:00,fanduel,total,2024-11-02T20:00:38+00:00,2024-11-02T20:50:38+00:00,46.5,,,45.5,,,-106.0,-114.0,-110.0,-110.0
2024,10,regular,fbs,401643823,South Alabama,Georgia Southern,2024-11-02T23:30:00+00:00,fanduel,spread,2024-11-02T20:30:38+00:00,2024-11-02T20:50:38+00:00,-6.5,-110.0,-110.0,-6.5,-110.0,-110.0,,,,
2024,10,regular,fbs,401643823,South Alabama,Georgia Southern,2024-11-02T23:30:00+00:00,fanduel,total,2024-11-02T20:30:38+00:00,2024-11-02T20:50:38+00:00,60.5,,,60.5,,,-106.0,-114.0,-106.0,-114.0
2024,10,regular,fbs,401635600,Clemson,Louisville,2024-11-02T23:30:00+00:00,fanduel,spread,2024-11-02T20:30:38+00:00,2024-11-02T20:50:38+00:00,-10.5,-105.0,-115.0,-10.5,-105.0,-115.0,,,,
2024,10,regular,fbs,401635600,Clemson,Louisville,2024-11-02T23:30:00+00:00,fanduel,total,2024-11-02T20:30:38+00:00,2024-11-02T20:50:38+00:00,62.5,,,62.5,,,-110.0,-110.0,-110.0,-110.0
2024,10,regular,fbs,401628411,South Carolina,Texas A&M,2024-11-02T23:30:00+00:00,fanduel,spread,2024-11-02T20:30:38+00:00,2024-11-02T20:50:38+00:00,2.5,100.0,-122.0,2.5,102.0,-124.0,,,,
2024,10,regular,fbs,401628411,South Carolina,Texas A&M,2024-11-02T23:30:00+00:00,fanduel,total,2024-11-02T20:30:38+00:00,2024-11-02T20:50:38+00:00,43.5,,,43.5,,,-114.0,-106.0,-114.0,-106.0
2024,10,regular,fbs,401628535,Iowa,Wisconsin,2024-11-02T23:30:00+00:00,fanduel,spread,2024-11-02T20:30:38+00:00,2024-11-02T20:50:38+00:00,-2.5,-120.0,-102.0,-2.5,-120.0,-102.0,,,,
2024,10,regular,fbs,401628535,Iowa,Wisconsin,2024-11-02T23:30:00+00:00,fanduel,total,2024-11-02T20:30:38+00:00,2024-11-02T20:50:38+00:00,40.5,,,40.5,,,-105.0,-115.0,-110.0,-110.0
2024,10,regular,fbs,401628540,Washington,USC,2024-11-02T23:30:00+00:00,fanduel,spread,2024-11-02T20:30:38+00:00,2024-11-02T20:50:38+00:00,1.5,-102.0,-120.0,1.5,-102.0,-120.0,,,,
2024,10,regular,fbs,401628540,Washington,USC,2024-11-02T23:30:00+00:00,fanduel,total,2024-11-02T20:30:38+00:00,2024-11-02T20:50:38+00:00,55.5,,,55.5,,,-110.0,-110.0,-110.0,-110.0
2024,10,regular,fbs,401628412,Tennessee,Kentucky,2024-11-02T23:45:00+00:00,fanduel,spread,2024-11-02T20:45:38+00:00,2024-11-02T20:50:38+00:00,-17.5,-105.0,-115.0,-17.5,-105.0,-115.0,,,,
2024,10,regular,fbs,401628412,Tennessee,Kentucky,2024-11-02T23:45:00+00:00,fanduel,total,2024-11-02T20:45:38+00:00,2024-11-02T20:50:38+00:00,45.5,,,45.5,,,-110.0,-110.0,-110.0,-110.0
2024,10,regular,fbs,401643748,Nevada,Colorado State,2024-11-03T00:00:00+00:00,fanduel,spread,2024-11-02T21:00:38+00:00,2024-11-03T00:25:38+00:00,2.5,-115.0,-105.0,7.5,-122.0,-106.0,,,,
2024,10,regular,fbs,401643748,Nevada,Colorado State,2024-11-03T00:00:00+00:00,fanduel,total,2024-11-02T21:00:38+00:00,2024-11-03T00:25:38+00:00,45.5,,,45.5,,,-110.0,-110.0,-113.0,-115.0
2024,10,regular,fbs,401636912,Baylor,TCU,2024-11-03T00:00:00+00:00,fanduel,spread,2024-11-02T21:00:38+00:00,2024-11-03T00:25:38+00:00,-3.5,-102.0,-120.0,2.5,-110.0,-118.0,,,,
2024,10,regular,fbs,401636912,Baylor,TCU,2024-11-03T00:00:00+00:00,fanduel,total,2024-11-02T21:00:38+00:00,2024-11-03T00:25:38+00:00,63.5,,,61.5,,,-110.0,-110.0,-128.0,-102.0
2024,10,regular,fbs,401635627,SMU,Pittsburgh,2024-11-03T00:00:00+00:00,fanduel,spread,2024-11-02T21:00:38+00:00,2024-11-03T00:25:38+00:00,-7.5,-104.0,-118.0,-10.5,-106.0,-122.0,,,,
2024,10,regular,fbs,401635627,SMU,Pittsburgh,2024-11-03T00:00:00+00:00,fanduel,total,2024-11-02T21:00:38+00:00,2024-11-03T00:25:38+00:00,56.5,,,57.5,,,-105.0,-115.0,-115.0,-113.0
2024,11,regular,fbs,401644760,Central Michigan,Bowling Green,2024-11-06T00:30:00+00:00,fanduel,spread,2024-11-05T21:30:40+00:00,2024-11-06T00:55:39+00:00,13.5,100.0,-122.0,16.5,-104.0,-125.0,,,,
2024,11,regular,fbs,401644760,Central Michigan,Bowling Green,2024-11-06T00:30:00+00:00,fanduel,total,2024-11-05T21:30:40+00:00,2024-11-06T00:55:39+00:00,48.5,,,44.5,,,-115.0,-105.0,-108.0,-120.0
2024,11,regular,fbs,401644688,Ball State,Miami (OH),2024-11-06T01:00:00+00:00,fanduel,spread,2024-11-05T22:00:39+00:00,2024-11-06T01:25:39+00:00,11.5,-110.0,-110.0,3.5,-110.0,-118.0,,,,
2024,11,regular,fbs,401644688,Ball State,Miami (OH),2024-11-06T01:00:00+00:00,fanduel,total,2024-11-05T22:00:39+00:00,2024-11-06T01:25:39+00:00,47.5,,,48.5,,,-115.0,-105.0,-102.0,-128.0
2024,11,regular,fbs,401644761,Kent State,Ohio,2024-11-07T00:00:00+00:00,fanduel,spread,2024-11-06T21:00:39+00:00,2024-11-07T00:25:39+00:00,20.5,-115.0,-105.0,23.5,-106.0,-122.0,,,,
2024,11,regular,fbs,401644761,Kent State,Ohio,2024-11-07T00:00:00+00:00,fanduel,total,2024-11-06T21:00:39+00:00,2024-11-07T00:25:39+00:00,52.5,,,50.5,,,-110.0,-110.0,-113.0,-115.0
2024,11,regular,fbs,401644762,Western Michigan,Northern Illinois,2024-11-07T00:00:00+00:00,fanduel,spread,2024-11-06T21:00:39+00:00,2024-11-07T00:25:39+00:00,2.5,-110.0,-110.0,-6.5,-104.0,-125.0,,,,
2024,11,regular,fbs,401644762,Western Michigan,Northern Illinois,2024-11-07T00:00:00+00:00,fanduel,total,2024-11-06T21:00:39+00:00,2024-11-07T00:25:39+00:00,51.5,,,55.5,,,-115.0,-105.0,-110.0,-118.0
2024,11,regular,fbs,401645361,East Carolina,Florida Atlantic,2024-11-08T01:00:00+00:00,fanduel,spread,2024-11-07T22:00:38+00:00,2024-11-08T01:25:38+00:00,-7.5,-115.0,-105.0,-19.5,-130.0,100.0,,,,
2024,11,regular,fbs,401645361,East Carolina,Florida Atlantic,2024-11-08T01:00:00+00:00,fanduel,total,2024-11-07T22:00:38+00:00,2024-11-08T01:25:38+00:00,58.5,,,68.5,,,-115.0,-105.0,-120.0,-108.0
2024,11,regular,fbs,401634773,Wake Forest,California,2024-11-09T01:00:00+00:00,fanduel,spread,2024-11-08T22:00:39+00:00,2024-11-09T01:25:39+00:00,7.5,-115.0,-105.0,17.5,-110.0,-118.0,,,,
2024,11,regular,fbs,401634773,Wake Forest,California,2024-11-09T01:00:00+00:00,fanduel,total,2024-11-08T22:00:39+00:00,2024-11-09T01:25:39+00:00,54.5,,,59.5,,,-110.0,-110.0,-106.0,-122.0
2024,11,regular,fbs,401628542,UCLA,Iowa,2024-11-09T02:00:00+00:00,fanduel,spread,2024-11-08T23:00:39+00:00,2024-11-09T02:25:38+00:00,6.5,-102.0,-120.0,10.5,-118.0,-110.0,,,,
2024,11,regular,fbs,401628542,UCLA,Iowa,2024-11-09T02:00:00+00:00,fanduel,total,2024-11-08T23:00:39+00:00,2024-11-09T02:25:38+00:00,44.5,,,51.5,,,-115.0,-105.0,104.0,-135.0
2024,11,regular,fbs,401645362,Memphis,Rice,2024-11-09T02:00:00+00:00,fanduel,spread,2024-11-08T23:00:39+00:00,2024-11-09T02:25:38+00:00,-7.5,-102.0,-120.0,-5.5,-122.0,-106.0,,,,
2024,11,regular,fbs,401645362,Memphis,Rice,2024-11-09T02:00:00+00:00,fanduel,total,2024-11-08T23:00:39+00:00,2024-11-09T02:25:38+00:00,50.5,,,47.5,,,-115.0,-105.0,-102.0,-128.0
2024,11,regular,fbs,401643754,San Diego State,New Mexico,2024-11-09T03:30:00+00:00,fanduel,spread,2024-11-09T00:30:39+00:00,2024-11-09T03:55:39+00:00,-1.5,-105.0,-115.0,2.5,100.0,-130.0,,,,
2024,11,regular,fbs,401643754,San Diego State,New Mexico,2024-11-09T03:30:00+00:00,fanduel,total,2024-11-09T00:30:39+00:00,2024-11-09T03:55:39+00:00,65.5,,,65.5,,,-105.0,-115.0,-118.0,-110.0
2024,11,regular,fbs,401645363,South Florida,Navy,2024-11-09T17:00:00+00:00,fanduel,spread,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,3.5,-112.0,-108.0,16.5,-102.0,-128.0,,,,
2024,11,regular,fbs,401645363,South Florida,Navy,2024-11-09T17:00:00+00:00,fanduel,total,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,56.5,,,63.5,,,-115.0,-105.0,-110.0,-118.0
2024,11,regular,fbs,401628545,Ohio State,Purdue,2024-11-09T17:00:00+00:00,fanduel,spread,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,-37.5,-115.0,-105.0,-33.5,-128.0,-102.0,,,,
2024,11,regular,fbs,401628545,Ohio State,Purdue,2024-11-09T17:00:00+00:00,fanduel,total,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,53.5,,,49.5,,,-110.0,-110.0,-115.0,-113.0
2024,11,regular,fbs,401635609,Georgia Tech,Miami,2024-11-09T17:00:00+00:00,fanduel,spread,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,9.5,100.0,-122.0,9.5,-104.0,-125.0,,,,
2024,11,regular,fbs,401635609,Georgia Tech,Miami,2024-11-09T17:00:00+00:00,fanduel,total,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,63.5,,,76.5,,,-108.0,-112.0,-130.0,100.0
2024,11,regular,fbs,401628417,Texas,Florida,2024-11-09T17:00:00+00:00,fanduel,spread,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,-21.5,-110.0,-110.0,-18.5,-115.0,-114.0,,,,
2024,11,regular,fbs,401628417,Texas,Florida,2024-11-09T17:00:00+00:00,fanduel,total,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,47.5,,,41.5,,,-118.0,-104.0,-108.0,-120.0
2024,11,regular,fbs,401628544,Rutgers,Minnesota,2024-11-09T17:00:00+00:00,fanduel,spread,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,5.5,-104.0,-118.0,10.5,-114.0,-114.0,,,,
2024,11,regular,fbs,401628544,Rutgers,Minnesota,2024-11-09T17:00:00+00:00,fanduel,total,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,45.5,,,45.5,,,-104.0,-118.0,102.0,-132.0
2024,11,regular,fbs,401635606,Boston College,Syracuse,2024-11-09T17:00:00+00:00,fanduel,spread,2024-11-09T14:00:39+00:00,2024-11-09T17:25:38+00:00,-1.5,-114.0,-106.0,-2.5,-110.0,-118.0,,,,
